_link,_link_releases,_link_releases_parties,_link_main,scheme,id,description
0.releases.2930.parties.20.details.classifications.0,0.releases.2930,0.releases.2930.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2931.parties.2.details.classifications.0,0.releases.2931,0.releases.2931.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2935.parties.2.details.classifications.0,0.releases.2935,0.releases.2935.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2936.parties.1.details.classifications.0,0.releases.2936,0.releases.2936.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.2936.parties.2.details.classifications.0,0.releases.2936,0.releases.2936.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2942.parties.3.details.classifications.0,0.releases.2942,0.releases.2942.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.2943.parties.3.details.classifications.0,0.releases.2943,0.releases.2943.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.2945.parties.4.details.classifications.0,0.releases.2945,0.releases.2945.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2945.parties.9.details.classifications.0,0.releases.2945,0.releases.2945.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.2.details.classifications.0,0.releases.2948,0.releases.2948.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.3.details.classifications.0,0.releases.2948,0.releases.2948.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.8.details.classifications.0,0.releases.2948,0.releases.2948.parties.8,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.9.details.classifications.0,0.releases.2948,0.releases.2948.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.10.details.classifications.0,0.releases.2948,0.releases.2948.parties.10,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.12.details.classifications.0,0.releases.2948,0.releases.2948.parties.12,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.13.details.classifications.0,0.releases.2948,0.releases.2948.parties.13,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.16.details.classifications.0,0.releases.2948,0.releases.2948.parties.16,0,WLB,WLB,Woman-Lead Business
0.releases.2948.parties.19.details.classifications.0,0.releases.2948,0.releases.2948.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2952.parties.9.details.classifications.0,0.releases.2952,0.releases.2952.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2952.parties.11.details.classifications.0,0.releases.2952,0.releases.2952.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2954.parties.4.details.classifications.0,0.releases.2954,0.releases.2954.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2958.parties.5.details.classifications.0,0.releases.2958,0.releases.2958.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.2959.parties.5.details.classifications.0,0.releases.2959,0.releases.2959.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.5.details.classifications.0,0.releases.2960,0.releases.2960.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.7.details.classifications.0,0.releases.2960,0.releases.2960.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.13.details.classifications.0,0.releases.2960,0.releases.2960.parties.13,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.14.details.classifications.0,0.releases.2960,0.releases.2960.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.19.details.classifications.0,0.releases.2960,0.releases.2960.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2960.parties.20.details.classifications.0,0.releases.2960,0.releases.2960.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2963.parties.2.details.classifications.0,0.releases.2963,0.releases.2963.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2969.parties.5.details.classifications.0,0.releases.2969,0.releases.2969.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.5.details.classifications.0,0.releases.2971,0.releases.2971.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.7.details.classifications.0,0.releases.2971,0.releases.2971.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.13.details.classifications.0,0.releases.2971,0.releases.2971.parties.13,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.14.details.classifications.0,0.releases.2971,0.releases.2971.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.19.details.classifications.0,0.releases.2971,0.releases.2971.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2971.parties.20.details.classifications.0,0.releases.2971,0.releases.2971.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.6.details.classifications.0,0.releases.2972,0.releases.2972.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.7.details.classifications.0,0.releases.2972,0.releases.2972.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.8.details.classifications.0,0.releases.2972,0.releases.2972.parties.8,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.11.details.classifications.0,0.releases.2972,0.releases.2972.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.12.details.classifications.0,0.releases.2972,0.releases.2972.parties.12,0,WLB,WLB,Woman-Lead Business
0.releases.2972.parties.18.details.classifications.0,0.releases.2972,0.releases.2972.parties.18,0,WLB,WLB,Woman-Lead Business
0.releases.2973.parties.7.details.classifications.0,0.releases.2973,0.releases.2973.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2974.parties.7.details.classifications.0,0.releases.2974,0.releases.2974.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2975.parties.7.details.classifications.0,0.releases.2975,0.releases.2975.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2977.parties.7.details.classifications.0,0.releases.2977,0.releases.2977.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2979.parties.2.details.classifications.0,0.releases.2979,0.releases.2979.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2981.parties.7.details.classifications.0,0.releases.2981,0.releases.2981.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.2982.parties.4.details.classifications.0,0.releases.2982,0.releases.2982.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2983.parties.6.details.classifications.0,0.releases.2983,0.releases.2983.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2989.parties.1.details.classifications.0,0.releases.2989,0.releases.2989.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.2992.parties.2.details.classifications.0,0.releases.2992,0.releases.2992.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2993.parties.1.details.classifications.0,0.releases.2993,0.releases.2993.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.2994.parties.4.details.classifications.0,0.releases.2994,0.releases.2994.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.4.details.classifications.0,0.releases.2995,0.releases.2995.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.6.details.classifications.0,0.releases.2995,0.releases.2995.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.9.details.classifications.0,0.releases.2995,0.releases.2995.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.11.details.classifications.0,0.releases.2995,0.releases.2995.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.14.details.classifications.0,0.releases.2995,0.releases.2995.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.18.details.classifications.0,0.releases.2995,0.releases.2995.parties.18,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.19.details.classifications.0,0.releases.2995,0.releases.2995.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2995.parties.20.details.classifications.0,0.releases.2995,0.releases.2995.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.4.details.classifications.0,0.releases.2996,0.releases.2996.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.6.details.classifications.0,0.releases.2996,0.releases.2996.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.9.details.classifications.0,0.releases.2996,0.releases.2996.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.11.details.classifications.0,0.releases.2996,0.releases.2996.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.14.details.classifications.0,0.releases.2996,0.releases.2996.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.18.details.classifications.0,0.releases.2996,0.releases.2996.parties.18,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.19.details.classifications.0,0.releases.2996,0.releases.2996.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2996.parties.20.details.classifications.0,0.releases.2996,0.releases.2996.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.4.details.classifications.0,0.releases.2997,0.releases.2997.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.6.details.classifications.0,0.releases.2997,0.releases.2997.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.9.details.classifications.0,0.releases.2997,0.releases.2997.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.11.details.classifications.0,0.releases.2997,0.releases.2997.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.14.details.classifications.0,0.releases.2997,0.releases.2997.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.18.details.classifications.0,0.releases.2997,0.releases.2997.parties.18,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.19.details.classifications.0,0.releases.2997,0.releases.2997.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.2997.parties.20.details.classifications.0,0.releases.2997,0.releases.2997.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.2.details.classifications.0,0.releases.2999,0.releases.2999.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.6.details.classifications.0,0.releases.2999,0.releases.2999.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.8.details.classifications.0,0.releases.2999,0.releases.2999.parties.8,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.9.details.classifications.0,0.releases.2999,0.releases.2999.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.10.details.classifications.0,0.releases.2999,0.releases.2999.parties.10,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.11.details.classifications.0,0.releases.2999,0.releases.2999.parties.11,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.12.details.classifications.0,0.releases.2999,0.releases.2999.parties.12,0,WLB,WLB,Woman-Lead Business
0.releases.2999.parties.13.details.classifications.0,0.releases.2999,0.releases.2999.parties.13,0,WLB,WLB,Woman-Lead Business
0.releases.3000.parties.1.details.classifications.0,0.releases.3000,0.releases.3000.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3000.parties.2.details.classifications.0,0.releases.3000,0.releases.3000.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.3003.parties.2.details.classifications.0,0.releases.3003,0.releases.3003.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.3006.parties.7.details.classifications.0,0.releases.3006,0.releases.3006.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.3007.parties.3.details.classifications.0,0.releases.3007,0.releases.3007.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.3007.parties.4.details.classifications.0,0.releases.3007,0.releases.3007.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.3007.parties.5.details.classifications.0,0.releases.3007,0.releases.3007.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.3010.parties.4.details.classifications.0,0.releases.3010,0.releases.3010.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.3011.parties.7.details.classifications.0,0.releases.3011,0.releases.3011.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.3013.parties.1.details.classifications.0,0.releases.3013,0.releases.3013.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3013.parties.5.details.classifications.0,0.releases.3013,0.releases.3013.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.3013.parties.6.details.classifications.0,0.releases.3013,0.releases.3013.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.3013.parties.9.details.classifications.0,0.releases.3013,0.releases.3013.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.3017.parties.3.details.classifications.0,0.releases.3017,0.releases.3017.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.3021.parties.1.details.classifications.0,0.releases.3021,0.releases.3021.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3022.parties.7.details.classifications.0,0.releases.3022,0.releases.3022.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.3022.parties.17.details.classifications.0,0.releases.3022,0.releases.3022.parties.17,0,WLB,WLB,Woman-Lead Business
0.releases.3022.parties.19.details.classifications.0,0.releases.3022,0.releases.3022.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.3022.parties.20.details.classifications.0,0.releases.3022,0.releases.3022.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.3022.parties.23.details.classifications.0,0.releases.3022,0.releases.3022.parties.23,0,WLB,WLB,Woman-Lead Business
0.releases.3023.parties.6.details.classifications.0,0.releases.3023,0.releases.3023.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.3023.parties.16.details.classifications.0,0.releases.3023,0.releases.3023.parties.16,0,WLB,WLB,Woman-Lead Business
0.releases.3029.parties.7.details.classifications.0,0.releases.3029,0.releases.3029.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.3029.parties.17.details.classifications.0,0.releases.3029,0.releases.3029.parties.17,0,WLB,WLB,Woman-Lead Business
0.releases.3029.parties.19.details.classifications.0,0.releases.3029,0.releases.3029.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.3029.parties.20.details.classifications.0,0.releases.3029,0.releases.3029.parties.20,0,WLB,WLB,Woman-Lead Business
0.releases.3029.parties.23.details.classifications.0,0.releases.3029,0.releases.3029.parties.23,0,WLB,WLB,Woman-Lead Business
0.releases.3039.parties.1.details.classifications.0,0.releases.3039,0.releases.3039.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3043.parties.4.details.classifications.0,0.releases.3043,0.releases.3043.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.3047.parties.9.details.classifications.0,0.releases.3047,0.releases.3047.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.3048.parties.9.details.classifications.0,0.releases.3048,0.releases.3048.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.3051.parties.2.details.classifications.0,0.releases.3051,0.releases.3051.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.3051.parties.5.details.classifications.0,0.releases.3051,0.releases.3051.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.3051.parties.6.details.classifications.0,0.releases.3051,0.releases.3051.parties.6,0,WLB,WLB,Woman-Lead Business
0.releases.3051.parties.9.details.classifications.0,0.releases.3051,0.releases.3051.parties.9,0,WLB,WLB,Woman-Lead Business
0.releases.3056.parties.2.details.classifications.0,0.releases.3056,0.releases.3056.parties.2,0,WLB,WLB,Woman-Lead Business
0.releases.3056.parties.4.details.classifications.0,0.releases.3056,0.releases.3056.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.3058.parties.1.details.classifications.0,0.releases.3058,0.releases.3058.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3059.parties.1.details.classifications.0,0.releases.3059,0.releases.3059.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3062.parties.1.details.classifications.0,0.releases.3062,0.releases.3062.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3062.parties.3.details.classifications.0,0.releases.3062,0.releases.3062.parties.3,0,WLB,WLB,Woman-Lead Business
0.releases.3062.parties.5.details.classifications.0,0.releases.3062,0.releases.3062.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.3080.parties.4.details.classifications.0,0.releases.3080,0.releases.3080.parties.4,0,WLB,WLB,Woman-Lead Business
0.releases.3081.parties.1.details.classifications.0,0.releases.3081,0.releases.3081.parties.1,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.5.details.classifications.0,0.releases.3082,0.releases.3082.parties.5,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.7.details.classifications.0,0.releases.3082,0.releases.3082.parties.7,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.13.details.classifications.0,0.releases.3082,0.releases.3082.parties.13,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.14.details.classifications.0,0.releases.3082,0.releases.3082.parties.14,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.19.details.classifications.0,0.releases.3082,0.releases.3082.parties.19,0,WLB,WLB,Woman-Lead Business
0.releases.3082.parties.20.details.classifications.0,0.releases.3082,0.releases.3082.parties.20,0,WLB,WLB,Woman-Lead Business
