_link,_link_releases,_link_releases_contracts,_link_main,id,description,quantity,classification_scheme,classification_id,classification_description,unit_id,unit_name,unit_value_amount,unit_value_currency
0.releases.2.contracts.0.items.28,0.releases.2,0.releases.2.contracts.0,0,6bdb7c57-92d5-4d45-a80c-c6937170b953,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225860,"Fresh combination meals, NA, Lunch with meat  without  soft drink",2360,RWF
0.releases.2.contracts.0.items.29,0.releases.2,0.releases.2.contracts.0,0,fb224630-0106-440c-9d38-1b5595b2db44,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225860,"Fresh combination meals, NA, Lunch with meat  without  soft drink",2360,RWF
0.releases.2.contracts.0.items.30,0.releases.2,0.releases.2.contracts.0,0,225a9786-0166-4fd7-b91d-12fc12a0e9d5,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225860,"Fresh combination meals, NA, Lunch with meat  without  soft drink",2360,RWF
0.releases.2.contracts.0.items.31,0.releases.2,0.releases.2.contracts.0,0,c9826094-097d-47ff-8ead-cbe407cb83cd,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225860,"Fresh combination meals, NA, Lunch with meat  without  soft drink",2360,RWF
0.releases.2.contracts.0.items.32,0.releases.2,0.releases.2.contracts.0,0,269eaa42-1127-44d5-9b51-a17a870abc18,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10051165,"Fresh combination meals, NA, Lunch (with meat) + Fanta",2950,RWF
0.releases.2.contracts.0.items.33,0.releases.2,0.releases.2.contracts.0,0,04cdaaf4-74e1-42db-a962-cf463f8fb7da,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10051165,"Fresh combination meals, NA, Lunch (with meat) + Fanta",2950,RWF
0.releases.2.contracts.0.items.34,0.releases.2,0.releases.2.contracts.0,0,284ebcdb-66e9-4c72-ac7d-45ed2abde701,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10051165,"Fresh combination meals, NA, Lunch (with meat) + Fanta",2950,RWF
0.releases.2.contracts.0.items.35,0.releases.2,0.releases.2.contracts.0,0,b1cce500-5531-4e3f-9046-b848c0607de4,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10051165,"Fresh combination meals, NA, Lunch (with meat) + Fanta",2950,RWF
0.releases.2.contracts.0.items.36,0.releases.2,0.releases.2.contracts.0,0,aaaf8311-a91d-4e3d-b922-d47c6edd74d5,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225859,"Fresh combination meals, NA, Lunch without  meat  and   soft drink",1534,RWF
0.releases.2.contracts.0.items.37,0.releases.2,0.releases.2.contracts.0,0,2d5e9f1b-4a6f-4754-ae4c-6d89a0e48493,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225859,"Fresh combination meals, NA, Lunch without  meat  and   soft drink",1534,RWF
0.releases.2.contracts.0.items.38,0.releases.2,0.releases.2.contracts.0,0,6540684e-28e4-4bc5-a585-0a9883f75080,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225859,"Fresh combination meals, NA, Lunch without  meat  and   soft drink",1534,RWF
0.releases.2.contracts.0.items.39,0.releases.2,0.releases.2.contracts.0,0,0408e372-d37d-4336-970d-8d1f08174c31,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225859,"Fresh combination meals, NA, Lunch without  meat  and   soft drink",1534,RWF
0.releases.2.contracts.0.items.40,0.releases.2,0.releases.2.contracts.0,0,6c0ff9c3-e1f3-4dd5-ab05-613703a51634,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225858,"Fresh combination meals, NA, IMPUNGURE + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.41,0.releases.2,0.releases.2.contracts.0,0,6ada76e5-606b-4724-a0cd-ead330b0d843,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225858,"Fresh combination meals, NA, IMPUNGURE + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.42,0.releases.2,0.releases.2.contracts.0,0,430f9541-17d1-453f-ae19-19df1e5a42cd,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225858,"Fresh combination meals, NA, IMPUNGURE + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.43,0.releases.2,0.releases.2.contracts.0,0,90c64ea4-c415-4223-9a2e-d3cd5d395e1c,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225858,"Fresh combination meals, NA, IMPUNGURE + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.44,0.releases.2,0.releases.2.contracts.0,0,7d29b0ed-942d-4e89-91c7-71cbd2d72ffe,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225856,"Fresh combination meals, NA, IMYUMBATI + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.45,0.releases.2,0.releases.2.contracts.0,0,c255c9c6-32d4-4a36-8926-032ff2a6598e,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225856,"Fresh combination meals, NA, IMYUMBATI + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.46,0.releases.2,0.releases.2.contracts.0,0,4eaefa5c-f5ba-4983-b03f-40f5d0b61dac,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225856,"Fresh combination meals, NA, IMYUMBATI + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.47,0.releases.2,0.releases.2.contracts.0,0,3c028834-3bf2-4129-811b-23e0d7d81acb,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225856,"Fresh combination meals, NA, IMYUMBATI + IBISHYIMBO",590,RWF
0.releases.2.contracts.0.items.48,0.releases.2,0.releases.2.contracts.0,0,39a5a0f3-e5d4-45b8-9a6e-41bc59dae980,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225855,"Fresh combination meals, NA, IKIJUMBA + IBISHYIMBO",472,RWF
0.releases.2.contracts.0.items.49,0.releases.2,0.releases.2.contracts.0,0,0fd51d39-8142-448e-b38d-7155c73ac5ba,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225855,"Fresh combination meals, NA, IKIJUMBA + IBISHYIMBO",472,RWF
0.releases.2.contracts.0.items.50,0.releases.2,0.releases.2.contracts.0,0,81abe5cb-c92c-4fb9-979b-a72e58f9d83a,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225855,"Fresh combination meals, NA, IKIJUMBA + IBISHYIMBO",472,RWF
0.releases.2.contracts.0.items.51,0.releases.2,0.releases.2.contracts.0,0,a0c14d0e-3377-404f-a238-da3f0efa9518,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225855,"Fresh combination meals, NA, IKIJUMBA + IBISHYIMBO",472,RWF
0.releases.2.contracts.0.items.52,0.releases.2,0.releases.2.contracts.0,0,25f8aff8-f50b-40e7-bbb2-44795a483e46,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225852,"Fresh combination meals, NA, IFIRITI + IBISHYIMBO",1180,RWF
0.releases.2.contracts.0.items.53,0.releases.2,0.releases.2.contracts.0,0,e058cac2-8652-42fe-ba0c-32afddb11e4d,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225852,"Fresh combination meals, NA, IFIRITI + IBISHYIMBO",1180,RWF
0.releases.2.contracts.0.items.54,0.releases.2,0.releases.2.contracts.0,0,8f28e7d6-fb04-4fea-870e-aaacb91c0930,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225852,"Fresh combination meals, NA, IFIRITI + IBISHYIMBO",1180,RWF
0.releases.2.contracts.0.items.55,0.releases.2,0.releases.2.contracts.0,0,9ed3491b-e70c-4468-83f5-0862dd08029b,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225852,"Fresh combination meals, NA, IFIRITI + IBISHYIMBO",1180,RWF
0.releases.2.contracts.0.items.56,0.releases.2,0.releases.2.contracts.0,0,76d23593-2729-44a9-89a7-1d5485817faf,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225853,"Fresh combination meals, NA, IMVANGE ( IBIRAYI+ IBITOKI+ IBISHYIMBO+ IMBOGA)",826,RWF
0.releases.2.contracts.0.items.57,0.releases.2,0.releases.2.contracts.0,0,4629bee2-4fb7-40e4-88c4-c4bbb86b9ee5,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225853,"Fresh combination meals, NA, IMVANGE ( IBIRAYI+ IBITOKI+ IBISHYIMBO+ IMBOGA)",826,RWF
0.releases.2.contracts.0.items.58,0.releases.2,0.releases.2.contracts.0,0,2142a6cb-d664-4e9e-9dcb-7366ccccbd4f,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225853,"Fresh combination meals, NA, IMVANGE ( IBIRAYI+ IBITOKI+ IBISHYIMBO+ IMBOGA)",826,RWF
0.releases.2.contracts.0.items.59,0.releases.2,0.releases.2.contracts.0,0,dd02b4a5-c9ef-4099-9bcc-f3b5220bb0df,Fresh combination meals,1,UNSPSC,50192701,Fresh combination meals,10225853,"Fresh combination meals, NA, IMVANGE ( IBIRAYI+ IBITOKI+ IBISHYIMBO+ IMBOGA)",826,RWF
0.releases.2.contracts.0.items.60,0.releases.2,0.releases.2.contracts.0,0,bd2fe68f-7a07-4754-a119-33c879a1ac44,Coffee drinks,1,UNSPSC,50201708,Coffee drinks,10044219,"Coffee drinks, NA, Ginger tea/ mukaru",118,RWF
0.releases.2.contracts.0.items.61,0.releases.2,0.releases.2.contracts.0,0,73cf8e6c-3398-4811-867a-57f4e5a102ef,Coffee drinks,1,UNSPSC,50201708,Coffee drinks,10044219,"Coffee drinks, NA, Ginger tea/ mukaru",118,RWF
0.releases.2.contracts.0.items.62,0.releases.2,0.releases.2.contracts.0,0,c0b716e8-41eb-428f-a5f5-237ba3fd9335,Coffee drinks,1,UNSPSC,50201708,Coffee drinks,10044219,"Coffee drinks, NA, Ginger tea/ mukaru",118,RWF
0.releases.2.contracts.0.items.63,0.releases.2,0.releases.2.contracts.0,0,058c2c50-556a-472b-b246-d78ce532821f,Coffee drinks,1,UNSPSC,50201708,Coffee drinks,10044219,"Coffee drinks, NA, Ginger tea/ mukaru",118,RWF
0.releases.2.contracts.0.items.64,0.releases.2,0.releases.2.contracts.0,0,578bb5a7-749a-4e0f-8f9d-1c151a75663e,Tea drinks,1,UNSPSC,50201712,Tea drinks,10032617,"Tea drinks, NA, African tea of 0.5 l",236,RWF
0.releases.2.contracts.0.items.65,0.releases.2,0.releases.2.contracts.0,0,23695f40-ee0c-401f-ab6d-38b2c5f91f11,Tea drinks,1,UNSPSC,50201712,Tea drinks,10032617,"Tea drinks, NA, African tea of 0.5 l",236,RWF
0.releases.2.contracts.0.items.66,0.releases.2,0.releases.2.contracts.0,0,7f1e1ba8-8b39-416c-ba3e-9032700c5624,Tea drinks,1,UNSPSC,50201712,Tea drinks,10032617,"Tea drinks, NA, African tea of 0.5 l",236,RWF
0.releases.2.contracts.0.items.67,0.releases.2,0.releases.2.contracts.0,0,0c40ca21-7909-41cc-a64e-75f9226e405e,Tea drinks,1,UNSPSC,50201712,Tea drinks,10032617,"Tea drinks, NA, African tea of 0.5 l",236,RWF
0.releases.2.contracts.0.items.68,0.releases.2,0.releases.2.contracts.0,0,349e8a9a-be27-4622-8c80-7e86cdcfb29f,Spring or mineral water,1,UNSPSC,50202310,Spring or mineral water,10107024,"Spring or mineral water, N/A, Mineral water 500 ml",590,RWF
0.releases.2.contracts.0.items.69,0.releases.2,0.releases.2.contracts.0,0,7f874c64-f848-40bd-afb8-3d26dfd90da9,Spring or mineral water,1,UNSPSC,50202310,Spring or mineral water,10107024,"Spring or mineral water, N/A, Mineral water 500 ml",590,RWF
0.releases.2.contracts.0.items.70,0.releases.2,0.releases.2.contracts.0,0,57681289-bf2c-45c6-b377-7a68239528d5,Spring or mineral water,1,UNSPSC,50202310,Spring or mineral water,10107024,"Spring or mineral water, N/A, Mineral water 500 ml",590,RWF
0.releases.2.contracts.0.items.71,0.releases.2,0.releases.2.contracts.0,0,1e866ecb-0e9a-4754-a5a3-c4ebe6d0a48d,Spring or mineral water,1,UNSPSC,50202310,Spring or mineral water,10107024,"Spring or mineral water, N/A, Mineral water 500 ml",590,RWF
0.releases.2.contracts.0.items.72,0.releases.2,0.releases.2.contracts.0,0,7c243b9f-be5c-446e-9165-c1729985b73b,Soft drinks,1,UNSPSC,50202306,Soft drinks,10098169,"Soft drinks, NA, NA, Fresh Juice 500ml",354,RWF
0.releases.2.contracts.0.items.73,0.releases.2,0.releases.2.contracts.0,0,f49978f7-08b1-489f-b180-979fe90ff78a,Soft drinks,1,UNSPSC,50202306,Soft drinks,10098169,"Soft drinks, NA, NA, Fresh Juice 500ml",354,RWF
0.releases.2.contracts.0.items.74,0.releases.2,0.releases.2.contracts.0,0,9b93b5de-a2af-4d45-af7f-b28a0d0aa48a,Soft drinks,1,UNSPSC,50202306,Soft drinks,10098169,"Soft drinks, NA, NA, Fresh Juice 500ml",354,RWF
0.releases.2.contracts.0.items.75,0.releases.2,0.releases.2.contracts.0,0,f00c7bb1-1e16-4924-b9d8-4bb6c18a706e,Soft drinks,1,UNSPSC,50202306,Soft drinks,10098169,"Soft drinks, NA, NA, Fresh Juice 500ml",354,RWF
0.releases.2.contracts.0.items.76,0.releases.2,0.releases.2.contracts.0,0,e9c526bf-0abe-4605-a195-df4a43898d32,Raw cow milk,1,UNSPSC,50203205,Raw cow milk,10185797,"Raw cow milk, NA, Hot milk ( 1 L)",300,RWF
0.releases.2.contracts.0.items.77,0.releases.2,0.releases.2.contracts.0,0,0422f38e-ec88-4873-ae3d-3377985aa4a2,Raw cow milk,1,UNSPSC,50203205,Raw cow milk,10185797,"Raw cow milk, NA, Hot milk ( 1 L)",300,RWF
0.releases.2.contracts.0.items.78,0.releases.2,0.releases.2.contracts.0,0,d71be2ac-02d2-4385-9729-235b9ccbd105,Raw cow milk,1,UNSPSC,50203205,Raw cow milk,10185797,"Raw cow milk, NA, Hot milk ( 1 L)",300,RWF
0.releases.2.contracts.0.items.79,0.releases.2,0.releases.2.contracts.0,0,f5b75e75-897d-4bb9-b31d-5ba86eb10300,Raw cow milk,1,UNSPSC,50203205,Raw cow milk,10185797,"Raw cow milk, NA, Hot milk ( 1 L)",300,RWF
0.releases.2.contracts.0.items.80,0.releases.2,0.releases.2.contracts.0,0,7067406f-ebae-49ef-805f-221069b0cb62,Health or breakfast bars,1,UNSPSC,50221202,Health or breakfast bars,10024003,"Health or breakfast bars, NA, Pause cafe simple par personne",708,RWF
0.releases.2.contracts.0.items.81,0.releases.2,0.releases.2.contracts.0,0,0f00025c-b2fc-420a-8475-1e269698d6d2,Health or breakfast bars,1,UNSPSC,50221202,Health or breakfast bars,10024003,"Health or breakfast bars, NA, Pause cafe simple par personne",708,RWF
0.releases.2.contracts.0.items.82,0.releases.2,0.releases.2.contracts.0,0,462da337-1052-4f17-8aec-37d775c3bff9,Health or breakfast bars,1,UNSPSC,50221202,Health or breakfast bars,10024003,"Health or breakfast bars, NA, Pause cafe simple par personne",708,RWF
0.releases.2.contracts.0.items.83,0.releases.2,0.releases.2.contracts.0,0,8bc08337-beeb-4572-a6e0-d7fe36a18e5f,Health or breakfast bars,1,UNSPSC,50221202,Health or breakfast bars,10024003,"Health or breakfast bars, NA, Pause cafe simple par personne",708,RWF
0.releases.2.contracts.0.items.84,0.releases.2,0.releases.2.contracts.0,0,b4c31ab9-ff83-4d03-938f-1886751cd2b9,Catering services,1,UNSPSC,90101603,Catering services,10035772,"Catering services, RWANDA, Igikoma cy’abarwayi (500ml/cup)",118,RWF
0.releases.2.contracts.0.items.85,0.releases.2,0.releases.2.contracts.0,0,78725bdc-7340-445e-8f01-74d8f74670cb,Catering services,1,UNSPSC,90101603,Catering services,10035772,"Catering services, RWANDA, Igikoma cy’abarwayi (500ml/cup)",118,RWF
0.releases.2.contracts.0.items.86,0.releases.2,0.releases.2.contracts.0,0,c6ba0c12-74a5-4b99-920d-ace49efbe939,Catering services,1,UNSPSC,90101603,Catering services,10035772,"Catering services, RWANDA, Igikoma cy’abarwayi (500ml/cup)",118,RWF
0.releases.2.contracts.0.items.87,0.releases.2,0.releases.2.contracts.0,0,068cc678-24c6-4e17-8da5-7cf264f3f877,Catering services,1,UNSPSC,90101603,Catering services,10035772,"Catering services, RWANDA, Igikoma cy’abarwayi (500ml/cup)",118,RWF
0.releases.2.contracts.0.items.88,0.releases.2,0.releases.2.contracts.0,0,27b6ae61-24b1-45dc-babd-11c0c9955e46,Catering services,1,UNSPSC,90101603,Catering services,10035789,"Catering services, RWANDA, Indazi",118,RWF
0.releases.2.contracts.0.items.89,0.releases.2,0.releases.2.contracts.0,0,c7764b61-2cbd-4180-96b7-23fdfa9e3e49,Catering services,1,UNSPSC,90101603,Catering services,10035789,"Catering services, RWANDA, Indazi",118,RWF
0.releases.2.contracts.0.items.90,0.releases.2,0.releases.2.contracts.0,0,9b7e96c9-209e-44c3-8a68-db65666aa69e,Catering services,1,UNSPSC,90101603,Catering services,10035789,"Catering services, RWANDA, Indazi",118,RWF
0.releases.2.contracts.0.items.91,0.releases.2,0.releases.2.contracts.0,0,2467b6c9-f538-4a55-9ddf-02a6f0c08817,Catering services,1,UNSPSC,90101603,Catering services,10035789,"Catering services, RWANDA, Indazi",118,RWF
0.releases.2.contracts.0.items.92,0.releases.2,0.releases.2.contracts.0,0,5390f3aa-e9e9-4212-a338-df7831a3729c,Catering services,1,UNSPSC,90101603,Catering services,10072455,"Catering services, NA, Capati",118,RWF
0.releases.2.contracts.0.items.93,0.releases.2,0.releases.2.contracts.0,0,3c4522b9-a28d-4908-8809-e2570cb9b77b,Catering services,1,UNSPSC,90101603,Catering services,10072455,"Catering services, NA, Capati",118,RWF
0.releases.2.contracts.0.items.94,0.releases.2,0.releases.2.contracts.0,0,1a381718-4c5b-41c0-bf4e-76c06d1a7f32,Catering services,1,UNSPSC,90101603,Catering services,10072455,"Catering services, NA, Capati",118,RWF
0.releases.2.contracts.0.items.95,0.releases.2,0.releases.2.contracts.0,0,6c8d4f5b-27d8-4e35-9e7e-74f1ed037d93,Catering services,1,UNSPSC,90101603,Catering services,10072455,"Catering services, NA, Capati",118,RWF
0.releases.2.contracts.0.items.96,0.releases.2,0.releases.2.contracts.0,0,7c09a8e4-31e4-4145-8e64-8aa45b905ed2,Hotels,1,UNSPSC,90111501,Hotels,10075062,"Hotels, any, Black coffee 1/2 litter",236,RWF
0.releases.2.contracts.0.items.97,0.releases.2,0.releases.2.contracts.0,0,91c48f69-8bd4-4cd0-97cf-9a8e786d7347,Hotels,1,UNSPSC,90111501,Hotels,10075062,"Hotels, any, Black coffee 1/2 litter",236,RWF
0.releases.2.contracts.0.items.98,0.releases.2,0.releases.2.contracts.0,0,8c4a9e2a-1981-4ec3-93bc-9ff54766b94e,Hotels,1,UNSPSC,90111501,Hotels,10075062,"Hotels, any, Black coffee 1/2 litter",236,RWF
0.releases.2.contracts.0.items.99,0.releases.2,0.releases.2.contracts.0,0,d8df7630-f874-4d4c-b7e1-fadf7c856275,Hotels,1,UNSPSC,90111501,Hotels,10075062,"Hotels, any, Black coffee 1/2 litter",236,RWF
0.releases.3.contracts.0.items.0,0.releases.3,0.releases.3.contracts.0,0,b92130d3-0aa5-4e8e-b87e-f7a778f5f552,Building cleaning services,1,UNSPSC,76111501,Building cleaning services,10175645,"Building cleaning services,Cleaning services (including cleaners, all required materials and equipments as indicated in terms of reference), 12 months",130517800,RWF
0.releases.3.contracts.0.items.1,0.releases.3,0.releases.3.contracts.0,0,6ddde2cc-6ab6-4f88-b0c0-0ba7bb0298d9,Building cleaning services,1,UNSPSC,76111501,Building cleaning services,10175645,"Building cleaning services,Cleaning services (including cleaners, all required materials and equipments as indicated in terms of reference), 12 months",130517800,RWF
0.releases.16.contracts.0.items.0,0.releases.16,0.releases.16.contracts.0,0,07b66008-d0c3-4ffa-b75b-095a0c9cb988,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392280,"Digital cameras,photo camera category one in line with technical specifications",4602000,RWF
0.releases.16.contracts.0.items.1,0.releases.16,0.releases.16.contracts.0,0,585c1fe7-ecea-4056-8dbb-021d45313064,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392280,"Digital cameras,photo camera category one in line with technical specifications",4602000,RWF
0.releases.16.contracts.0.items.2,0.releases.16,0.releases.16.contracts.0,0,a2d610f1-3439-43e9-bd57-81ddd822d40c,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392280,"Digital cameras,photo camera category one in line with technical specifications",4602000,RWF
0.releases.16.contracts.0.items.3,0.releases.16,0.releases.16.contracts.0,0,3fafb9a2-b80a-427a-8ff6-540677f747a0,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392280,"Digital cameras,photo camera category one in line with technical specifications",4602000,RWF
0.releases.16.contracts.0.items.4,0.releases.16,0.releases.16.contracts.0,0,2fe6fc6e-9e9e-49bb-a5b6-b71cce7ede79,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392280,"Digital cameras,photo camera category one in line with technical specifications",4602000,RWF
0.releases.16.contracts.0.items.5,0.releases.16,0.releases.16.contracts.0,0,df641792-482c-4a44-b367-37838f4f2063,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392281,"Digital cameras,photo camera category two in line with technical specifications",6195000,RWF
0.releases.16.contracts.0.items.6,0.releases.16,0.releases.16.contracts.0,0,1646e391-d71e-47e6-b26e-b5ec6423871f,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392281,"Digital cameras,photo camera category two in line with technical specifications",6195000,RWF
0.releases.16.contracts.0.items.7,0.releases.16,0.releases.16.contracts.0,0,fcbe65e6-2af1-4c59-9b1b-0b9911b6acbc,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392281,"Digital cameras,photo camera category two in line with technical specifications",6195000,RWF
0.releases.16.contracts.0.items.8,0.releases.16,0.releases.16.contracts.0,0,92387b5e-ac1d-4072-8c8b-67cbedbed437,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392281,"Digital cameras,photo camera category two in line with technical specifications",6195000,RWF
0.releases.16.contracts.0.items.9,0.releases.16,0.releases.16.contracts.0,0,64805cc8-c559-46f2-9d02-d9622bbb738f,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392281,"Digital cameras,photo camera category two in line with technical specifications",6195000,RWF
0.releases.16.contracts.0.items.10,0.releases.16,0.releases.16.contracts.0,0,6a2a3e90-74e2-448a-9f9f-5311c63c1cee,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392282,"Digital cameras,photo camera category three in line with technical specifications",2596000,RWF
0.releases.16.contracts.0.items.11,0.releases.16,0.releases.16.contracts.0,0,775786cb-d3c1-404e-ab08-215d6ad11f81,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392282,"Digital cameras,photo camera category three in line with technical specifications",2596000,RWF
0.releases.16.contracts.0.items.12,0.releases.16,0.releases.16.contracts.0,0,4d8e97d7-3de8-43be-84d7-918dfbcad234,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392282,"Digital cameras,photo camera category three in line with technical specifications",2596000,RWF
0.releases.16.contracts.0.items.13,0.releases.16,0.releases.16.contracts.0,0,3576cf96-4f1b-45e3-9c00-f30d18ae62f6,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392282,"Digital cameras,photo camera category three in line with technical specifications",2596000,RWF
0.releases.16.contracts.0.items.14,0.releases.16,0.releases.16.contracts.0,0,a95d5f9f-68f9-48c7-b990-31f41fd3c018,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392282,"Digital cameras,photo camera category three in line with technical specifications",2596000,RWF
0.releases.16.contracts.0.items.15,0.releases.16,0.releases.16.contracts.0,0,80fbb379-4081-4338-80fb-7023e8e4c0e3,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392283,"Digital cameras,photo camera category four  in line with technical specifications",8690700,RWF
0.releases.16.contracts.0.items.16,0.releases.16,0.releases.16.contracts.0,0,a920cc51-32c8-4235-91d9-a6cbf56f47c8,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392283,"Digital cameras,photo camera category four  in line with technical specifications",8690700,RWF
0.releases.16.contracts.0.items.17,0.releases.16,0.releases.16.contracts.0,0,883f4d78-fe10-4d57-a8bb-98511c7fdf83,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392283,"Digital cameras,photo camera category four  in line with technical specifications",8690700,RWF
0.releases.16.contracts.0.items.18,0.releases.16,0.releases.16.contracts.0,0,6b357e9b-8a40-4cb4-bd58-3da6eef6fcbe,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392283,"Digital cameras,photo camera category four  in line with technical specifications",8690700,RWF
0.releases.16.contracts.0.items.19,0.releases.16,0.releases.16.contracts.0,0,5477aa4f-f7a5-4cbc-b2af-115591bae7dc,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392283,"Digital cameras,photo camera category four  in line with technical specifications",8690700,RWF
0.releases.16.contracts.0.items.20,0.releases.16,0.releases.16.contracts.0,0,c6dcf233-b86e-4f06-8533-d317b0d3e5db,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392284,"Digital cameras,Lens Cat 1 Category one in line with technical specifications",5546000,RWF
0.releases.16.contracts.0.items.21,0.releases.16,0.releases.16.contracts.0,0,12c1ac43-34b3-44dc-810f-01bf2cbc72ad,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392284,"Digital cameras,Lens Cat 1 Category one in line with technical specifications",5546000,RWF
0.releases.16.contracts.0.items.22,0.releases.16,0.releases.16.contracts.0,0,da242789-4070-48d5-ad3b-463091c7758b,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392284,"Digital cameras,Lens Cat 1 Category one in line with technical specifications",5546000,RWF
0.releases.16.contracts.0.items.23,0.releases.16,0.releases.16.contracts.0,0,6cd5ddd3-673c-486b-b825-9971260a688f,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392284,"Digital cameras,Lens Cat 1 Category one in line with technical specifications",5546000,RWF
0.releases.16.contracts.0.items.24,0.releases.16,0.releases.16.contracts.0,0,fda84b4d-8a48-4a82-b1f3-ea2ada1aa1d2,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392284,"Digital cameras,Lens Cat 1 Category one in line with technical specifications",5546000,RWF
0.releases.16.contracts.0.items.25,0.releases.16,0.releases.16.contracts.0,0,d33b4eaf-146a-4d89-afa6-19e725e9587b,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392285,"Digital cameras,Lens Cat 2 Category one in line with technical specifications",4897000,RWF
0.releases.16.contracts.0.items.26,0.releases.16,0.releases.16.contracts.0,0,ae32c46f-4513-4e65-8b1e-3c72824b1520,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392285,"Digital cameras,Lens Cat 2 Category one in line with technical specifications",4897000,RWF
0.releases.16.contracts.0.items.27,0.releases.16,0.releases.16.contracts.0,0,811be46a-c5c4-4a16-a1ab-ecdabd9242cb,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392285,"Digital cameras,Lens Cat 2 Category one in line with technical specifications",4897000,RWF
0.releases.16.contracts.0.items.28,0.releases.16,0.releases.16.contracts.0,0,cd8f7d9a-4cd6-4d5e-b977-3468cd1e2d02,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392285,"Digital cameras,Lens Cat 2 Category one in line with technical specifications",4897000,RWF
0.releases.16.contracts.0.items.29,0.releases.16,0.releases.16.contracts.0,0,d5976a44-7b36-4114-86cc-72e7b587bcf0,Digital cameras,1,UNSPSC,45121504,Digital cameras,10392285,"Digital cameras,Lens Cat 2 Category one in line with technical specifications",4897000,RWF
